country,year,month,inflation
Zambia,2020,11,280.2
Zambia,2020,11,262.6
Zambia,2020,11,403.5
Zambia,2020,11,304.4
Zambia,2020,11,236.6
Zambia,2020,11,215.7
Zambia,2020,11,231.9
Malawi,2020,11,84.4
Malawi,2020,11,88.6
Malawi,2020,11,89.7
Malawi,2020,11,91.7
Malawi,2020,11,87.4
Malawi,2020,11,97.5
Malawi,2020,11,96.9
Malawi,2020,11,97.3
Malawi,2020,11,90.9
Malawi,2020,11,92.6
Malawi,2020,11,88.3
Malawi,2020,11,94.8
Malawi,2020,11,97.5
Ethiopia,2020,12,144.8
Ethiopia,2020,12,103.6
Ethiopia,2020,12,178.0
Ethiopia,2020,12,191.5
Ethiopia,2020,12,175.3
Ethiopia,2020,12,176.7
Ethiopia,2020,12,160.8
Ethiopia,2020,12,167.7
Ethiopia,2020,12,163.1
Ethiopia,2020,12,181.6
Ethiopia,2020,12,171.9
Ethiopia,2020,12,182.0
Ethiopia,2020,12,161.1
Kenya,2020,12,105.1
Kenya,2020,12,105.2
Kenya,2020,12,102.9
Kenya,2020,12,110.9
Kenya,2020,12,101.8
Kenya,2020,12,108.1
Kenya,2020,12,104.4
Kenya,2020,12,121.2
Kenya,2020,12,106.1
Kenya,2020,12,120.1
Kenya,2020,12,104.0
Kenya,2020,12,105.0
Kenya,2020,12,111.9
Madagascar,2020,12,122.5
Madagascar,2020,12,135.1
Madagascar,2020,12,124.4
Madagascar,2020,12,139.0
Madagascar,2020,12,100.8
Madagascar,2020,12,135.7
Madagascar,2020,12,128.9
Madagascar,2020,12,134.0
Madagascar,2020,12,126.9
Madagascar,2020,12,123.6
Madagascar,2020,12,122.3
Madagascar,2020,12,117.1
Madagascar,2020,12,132.5
Mozambique,2020,12,97.9
Mozambique,2020,12,91.1
Mozambique,2020,12,85.6
Mozambique,2020,12,87.6
Mozambique,2020,12,87.4
Mozambique,2020,12,87.0
Mozambique,2020,12,74.2
Mozambique,2020,12,91.5
Mozambique,2020,12,88.5
Mozambique,2020,12,89.1
Mozambique,2020,12,77.9
Mozambique,2020,12,95.5
Mozambique,2020,12,81.1
Zimbabwe,2020,12,131.2
Zimbabwe,2020,12,100.1
Zimbabwe,2020,12,79.8
Zimbabwe,2020,12,73.1
Zimbabwe,2020,12,86.4
Zimbabwe,2020,12,71.0
Zimbabwe,2020,12,88.4
Zimbabwe,2020,12,61.4
Zimbabwe,2020,12,65.8
Zimbabwe,2020,12,107.8
Zimbabwe,2020,12,53.7
Zimbabwe,2020,12,67.1
Zimbabwe,2020,12,81.5
Zambia,2020,12,296.1
Zambia,2020,12,262.3
Zambia,2020,12,136.3
Zambia,2020,12,232.0
Zambia,2020,12,229.3
Zambia,2020,12,238.2
Zambia,2020,12,289.0
Zambia,2020,12,266.8
Zambia,2020,12,404.3
Zambia,2020,12,304.7
Zambia,2020,12,239.4
Zambia,2020,12,216.4
Zambia,2020,12,238.0
Malawi,2020,12,88.1
Malawi,2020,12,88.9
Malawi,2020,12,89.9
Malawi,2020,12,92.8
Malawi,2020,12,89.7
Malawi,2020,12,98.0
Malawi,2020,12,97.1
Malawi,2020,12,98.4
Malawi,2020,12,92.0
Malawi,2020,12,92.8
Malawi,2020,12,90.7
Malawi,2020,12,94.9
Malawi,2020,12,97.5
Ethiopia,2021,1,148.4
Ethiopia,2021,1,104.3
Ethiopia,2021,1,180.2
Ethiopia,2021,1,195.5
Ethiopia,2021,1,171.2
Ethiopia,2021,1,181.2
Ethiopia,2021,1,164.2
Ethiopia,2021,1,162.0
Ethiopia,2021,1,165.4
Ethiopia,2021,1,180.1
Ethiopia,2021,1,176.4
Ethiopia,2021,1,185.0
Ethiopia,2021,1,161.7
Kenya,2021,1,105.1
Kenya,2021,1,105.4
Kenya,2021,1,102.8
Kenya,2021,1,110.9
Kenya,2021,1,101.6
Kenya,2021,1,108.0
Kenya,2021,1,104.6
Kenya,2021,1,123.1
Kenya,2021,1,106.0
Kenya,2021,1,121.1
Kenya,2021,1,104.0
Kenya,2021,1,104.9
Kenya,2021,1,112.6
Madagascar,2021,1,123.8
Madagascar,2021,1,136.6
Madagascar,2021,1,124.4
Madagascar,2021,1,139.3
Madagascar,2021,1,100.8
Madagascar,2021,1,136.1
Madagascar,2021,1,130.3
Madagascar,2021,1,135.3
Madagascar,2021,1,127.4
Madagascar,2021,1,125.2
Madagascar,2021,1,122.7
Madagascar,2021,1,118.1
Madagascar,2021,1,133.6
Mozambique,2021,1,97.8
Mozambique,2021,1,92.4
Mozambique,2021,1,85.8
Mozambique,2021,1,88.6
Mozambique,2021,1,88.4
Mozambique,2021,1,88.0
Mozambique,2021,1,76.8
Mozambique,2021,1,91.5
Mozambique,2021,1,90.4
Mozambique,2021,1,90.2
Mozambique,2021,1,78.0
Mozambique,2021,1,98.2
Mozambique,2021,1,82.3
Zimbabwe,2021,1,132.1
Zimbabwe,2021,1,100.1
Zimbabwe,2021,1,80.7
Zimbabwe,2021,1,76.4
Zimbabwe,2021,1,93.2
Zimbabwe,2021,1,73.4
Zimbabwe,2021,1,92.7
Zimbabwe,2021,1,66.3
Zimbabwe,2021,1,68.9
Zimbabwe,2021,1,109.7
Zimbabwe,2021,1,58.2
Zimbabwe,2021,1,69.7
Zimbabwe,2021,1,85.9
Zambia,2021,1,313.0
Zambia,2021,1,265.5
Zambia,2021,1,136.5
Zambia,2021,1,233.5
Zambia,2021,1,237.8
Zambia,2021,1,240.3
Zambia,2021,1,299.7
Zambia,2021,1,269.5
Zambia,2021,1,413.3
Zambia,2021,1,307.0
Zambia,2021,1,241.6
Zambia,2021,1,217.0
Zambia,2021,1,239.9
Malawi,2021,1,92.3
Malawi,2021,1,90.7
Malawi,2021,1,90.4
Malawi,2021,1,93.4
Malawi,2021,1,92.4
Malawi,2021,1,98.4
Malawi,2021,1,98.4
Malawi,2021,1,98.5
Malawi,2021,1,92.5
Malawi,2021,1,93.8
Malawi,2021,1,91.9
Malawi,2021,1,96.0
Malawi,2021,1,97.6
Ethiopia,2021,2,148.9
Ethiopia,2021,2,121.3
Ethiopia,2021,2,192.6
Ethiopia,2021,2,202.0
Ethiopia,2021,2,177.3
Ethiopia,2021,2,188.4
Ethiopia,2021,2,174.4
Ethiopia,2021,2,169.0
Ethiopia,2021,2,169.8
Ethiopia,2021,2,180.1
Ethiopia,2021,2,207.5
Ethiopia,2021,2,192.4
Ethiopia,2021,2,161.1
Kenya,2021,2,105.4
Kenya,2021,2,105.8
Kenya,2021,2,103.1
Kenya,2021,2,111.4
Kenya,2021,2,101.5
Kenya,2021,2,107.1
Kenya,2021,2,104.9
Kenya,2021,2,124.1
Kenya,2021,2,106.2
Kenya,2021,2,121.4
Kenya,2021,2,104.3
Kenya,2021,2,105.0
Kenya,2021,2,113.4
Madagascar,2021,2,124.0
Madagascar,2021,2,137.4
Madagascar,2021,2,124.4
Madagascar,2021,2,139.9
Madagascar,2021,2,100.9
Madagascar,2021,2,136.1
Madagascar,2021,2,130.7
Madagascar,2021,2,136.1
Madagascar,2021,2,127.6
Madagascar,2021,2,125.2
Madagascar,2021,2,122.8
Madagascar,2021,2,118.4
Madagascar,2021,2,134.1
Mozambique,2021,2,97.8
Mozambique,2021,2,92.7
Mozambique,2021,2,86.1
Mozambique,2021,2,88.6
Mozambique,2021,2,89.0
Mozambique,2021,2,90.8
Mozambique,2021,2,79.0
Mozambique,2021,2,91.6
Mozambique,2021,2,90.5
Mozambique,2021,2,90.4
Mozambique,2021,2,78.0
Mozambique,2021,2,98.4
Mozambique,2021,2,83.6
Zimbabwe,2021,2,132.1
Zimbabwe,2021,2,100.3
Zimbabwe,2021,2,81.5
Zimbabwe,2021,2,78.9
Zimbabwe,2021,2,97.3
Zimbabwe,2021,2,74.7
Zimbabwe,2021,2,95.7
Zimbabwe,2021,2,68.0
Zimbabwe,2021,2,72.2
Zimbabwe,2021,2,109.1
Zimbabwe,2021,2,59.3
Zimbabwe,2021,2,72.6
Zimbabwe,2021,2,88.9
Zambia,2021,2,321.4
Zambia,2021,2,273.4
Zambia,2021,2,137.3
Zambia,2021,2,237.0
Zambia,2021,2,240.5
Zambia,2021,2,247.2
Zambia,2021,2,307.3
Zambia,2021,2,278.9
Zambia,2021,2,417.2
Zambia,2021,2,316.2
Zambia,2021,2,245.3
Zambia,2021,2,220.0
Zambia,2021,2,241.5
Malawi,2021,2,94.7
Malawi,2021,2,92.2
Malawi,2021,2,91.9
Malawi,2021,2,93.5
Malawi,2021,2,94.1
Malawi,2021,2,99.2
Malawi,2021,2,99.1
Malawi,2021,2,98.5
Malawi,2021,2,94.4
Malawi,2021,2,95.1
Malawi,2021,2,92.0
Malawi,2021,2,97.0
Malawi,2021,2,98.3
Ethiopia,2021,3,152.4
Ethiopia,2021,3,126.2
Ethiopia,2021,3,183.9
Ethiopia,2021,3,208.4
Ethiopia,2021,3,181.9
Ethiopia,2021,3,195.9
Ethiopia,2021,3,182.2
Ethiopia,2021,3,180.7
Ethiopia,2021,3,172.7
Ethiopia,2021,3,189.6
Ethiopia,2021,3,216.2
Ethiopia,2021,3,198.4
Ethiopia,2021,3,166.4
Kenya,2021,3,105.3
Kenya,2021,3,106.4
Kenya,2021,3,103.4
Kenya,2021,3,110.9
Kenya,2021,3,101.6
Kenya,2021,3,107.5
Kenya,2021,3,105.3
Kenya,2021,3,124.1
Kenya,2021,3,106.1
Kenya,2021,3,123.9
Kenya,2021,3,104.7
Kenya,2021,3,104.8
Kenya,2021,3,113.8
Madagascar,2021,3,124.9
Madagascar,2021,3,138.8
Madagascar,2021,3,125.0
Madagascar,2021,3,140.5
Madagascar,2021,3,100.9
Madagascar,2021,3,136.5
Madagascar,2021,3,132.3
Madagascar,2021,3,137.0
Madagascar,2021,3,128.7
Madagascar,2021,3,125.5
Madagascar,2021,3,122.8
Madagascar,2021,3,119.8
Madagascar,2021,3,135.0
Mozambique,2021,3,97.9
Mozambique,2021,3,93.8
Mozambique,2021,3,86.6
Mozambique,2021,3,91.4
Mozambique,2021,3,89.3
Mozambique,2021,3,91.1
Mozambique,2021,3,79.7
Mozambique,2021,3,91.8
Mozambique,2021,3,90.7
Mozambique,2021,3,91.4
Mozambique,2021,3,78.3
Mozambique,2021,3,98.7
Mozambique,2021,3,84.3
Zimbabwe,2021,3,138.9
Zimbabwe,2021,3,100.8
Zimbabwe,2021,3,82.0
Zimbabwe,2021,3,80.0
Zimbabwe,2021,3,99.8
Zimbabwe,2021,3,75.8
Zimbabwe,2021,3,97.2
Zimbabwe,2021,3,70.5
Zimbabwe,2021,3,74.5
Zimbabwe,2021,3,110.4
Zimbabwe,2021,3,61.4
Zimbabwe,2021,3,73.6
Zimbabwe,2021,3,90.9
Zambia,2021,3,326.5
Zambia,2021,3,275.4
Zambia,2021,3,137.9
Zambia,2021,3,239.8
Zambia,2021,3,240.9
Zambia,2021,3,249.6
Zambia,2021,3,312.7
Zambia,2021,3,283.9
Zambia,2021,3,423.0
Zambia,2021,3,327.3
Zambia,2021,3,251.2
Zambia,2021,3,222.0
Zambia,2021,3,245.6
Malawi,2021,3,95.9
Malawi,2021,3,92.7
Malawi,2021,3,92.1
Malawi,2021,3,93.9
Malawi,2021,3,95.0
Malawi,2021,3,99.6
Malawi,2021,3,99.2
Malawi,2021,3,98.8
Malawi,2021,3,94.8
Malawi,2021,3,95.4
Malawi,2021,3,93.3
Malawi,2021,3,97.2
Malawi,2021,3,98.9
Ethiopia,2021,4,153.6
Ethiopia,2021,4,127.4
Ethiopia,2021,4,195.3
Ethiopia,2021,4,213.6
Ethiopia,2021,4,178.1
Ethiopia,2021,4,184.0
Ethiopia,2021,4,190.6
Ethiopia,2021,4,184.1
Ethiopia,2021,4,179.4
Ethiopia,2021,4,189.3
Ethiopia,2021,4,207.8
Ethiopia,2021,4,200.0
Ethiopia,2021,4,171.9
Kenya,2021,4,105.5
Kenya,2021,4,106.6
Kenya,2021,4,103.4
Kenya,2021,4,111.0
Kenya,2021,4,101.7
Kenya,2021,4,107.6
Kenya,2021,4,105.5
Kenya,2021,4,126.2
Kenya,2021,4,106.2
Kenya,2021,4,124.1
Kenya,2021,4,104.9
Kenya,2021,4,104.9
Kenya,2021,4,114.7
Madagascar,2021,4,126.1
Madagascar,2021,4,140.2
Madagascar,2021,4,125.1
Madagascar,2021,4,141.5
Madagascar,2021,4,102.6
Madagascar,2021,4,137.0
Madagascar,2021,4,133.2
Madagascar,2021,4,139.7
Madagascar,2021,4,129.2
Madagascar,2021,4,125.6
Madagascar,2021,4,123.0
Madagascar,2021,4,121.2
Madagascar,2021,4,136.1
Mozambique,2021,4,97.9
Mozambique,2021,4,94.0
Mozambique,2021,4,86.7
Mozambique,2021,4,91.6
Mozambique,2021,4,89.8
Mozambique,2021,4,90.9
Mozambique,2021,4,78.7
Mozambique,2021,4,91.8
Mozambique,2021,4,92.1
Mozambique,2021,4,91.5
Mozambique,2021,4,78.6
Mozambique,2021,4,98.6
Mozambique,2021,4,84.1
Zimbabwe,2021,4,138.9
Zimbabwe,2021,4,117.2
Zimbabwe,2021,4,83.3
Zimbabwe,2021,4,80.8
Zimbabwe,2021,4,101.4
Zimbabwe,2021,4,76.6
Zimbabwe,2021,4,98.3
Zimbabwe,2021,4,71.2
Zimbabwe,2021,4,75.8
Zimbabwe,2021,4,111.3
Zimbabwe,2021,4,63.6
Zimbabwe,2021,4,74.3
Zimbabwe,2021,4,92.4
Zambia,2021,4,333.6
Zambia,2021,4,278.9
Zambia,2021,4,138.1
Zambia,2021,4,243.0
Zambia,2021,4,240.9
Zambia,2021,4,250.8
Zambia,2021,4,319.4
Zambia,2021,4,290.3
Zambia,2021,4,429.2
Zambia,2021,4,340.5
Zambia,2021,4,254.1
Zambia,2021,4,226.2
Zambia,2021,4,248.8
Malawi,2021,4,86.3
Malawi,2021,4,93.1
Malawi,2021,4,92.4
Malawi,2021,4,94.0
Malawi,2021,4,90.2
Malawi,2021,4,99.8
Malawi,2021,4,99.2
Malawi,2021,4,98.9
Malawi,2021,4,94.9
Malawi,2021,4,95.5
Malawi,2021,4,93.4
Malawi,2021,4,97.5
Malawi,2021,4,99.1
Ethiopia,2021,5,153.2
Ethiopia,2021,5,125.3
Ethiopia,2021,5,201.8
Ethiopia,2021,5,220.1
Ethiopia,2021,5,177.0
Ethiopia,2021,5,184.3
Ethiopia,2021,5,195.3
Ethiopia,2021,5,186.6
Ethiopia,2021,5,185.2
Ethiopia,2021,5,189.3
Ethiopia,2021,5,213.2
Ethiopia,2021,5,204.4
Ethiopia,2021,5,175.6
Kenya,2021,5,105.5
Kenya,2021,5,106.4
Kenya,2021,5,103.5
Kenya,2021,5,111.1
Kenya,2021,5,101.7
Kenya,2021,5,107.9
Kenya,2021,5,105.9
Kenya,2021,5,126.7
Kenya,2021,5,106.5
Kenya,2021,5,124.4
Kenya,2021,5,105.0
Kenya,2021,5,104.8
Kenya,2021,5,115.0
Madagascar,2021,5,126.8
Madagascar,2021,5,141.0
Madagascar,2021,5,125.1
Madagascar,2021,5,142.3
Madagascar,2021,5,102.6
Madagascar,2021,5,137.4
Madagascar,2021,5,133.9
Madagascar,2021,5,141.7
Madagascar,2021,5,129.6
Madagascar,2021,5,126.6
Madagascar,2021,5,123.1
Madagascar,2021,5,122.5
Madagascar,2021,5,136.8
Mozambique,2021,5,97.9
Mozambique,2021,5,94.6
Mozambique,2021,5,87.3
Mozambique,2021,5,91.6
Mozambique,2021,5,90.1
Mozambique,2021,5,90.7
Mozambique,2021,5,77.2
Mozambique,2021,5,91.6
Mozambique,2021,5,92.3
Mozambique,2021,5,91.7
Mozambique,2021,5,78.6
Mozambique,2021,5,97.7
Mozambique,2021,5,83.5
Zimbabwe,2021,5,139.4
Zimbabwe,2021,5,117.2
Zimbabwe,2021,5,84.4
Zimbabwe,2021,5,82.5
Zimbabwe,2021,5,102.4
Zimbabwe,2021,5,80.7
Zimbabwe,2021,5,99.3
Zimbabwe,2021,5,73.2
Zimbabwe,2021,5,80.5
Zimbabwe,2021,5,132.6
Zimbabwe,2021,5,78.9
Zimbabwe,2021,5,75.8
Zimbabwe,2021,5,94.7
Zambia,2021,5,341.9
Zambia,2021,5,283.6
Zambia,2021,5,138.7
Zambia,2021,5,245.6
Zambia,2021,5,241.3
Zambia,2021,5,252.9
Zambia,2021,5,325.8
Zambia,2021,5,293.7
Zambia,2021,5,431.9
Zambia,2021,5,348.2
Zambia,2021,5,257.5
Zambia,2021,5,228.8
Zambia,2021,5,250.9
Malawi,2021,5,83.1
Malawi,2021,5,93.1
Malawi,2021,5,92.8
Malawi,2021,5,93.5
Malawi,2021,5,88.7
Malawi,2021,5,99.8
Malawi,2021,5,99.4
Malawi,2021,5,98.9
Malawi,2021,5,94.9
Malawi,2021,5,95.9
Malawi,2021,5,93.7
Malawi,2021,5,97.7
Malawi,2021,5,99.2
Ethiopia,2021,6,151.5
Ethiopia,2021,6,125.0
Ethiopia,2021,6,200.0
Ethiopia,2021,6,238.3
Ethiopia,2021,6,196.8
Ethiopia,2021,6,199.2
Ethiopia,2021,6,204.2
Ethiopia,2021,6,198.1
Ethiopia,2021,6,189.6
Ethiopia,2021,6,199.8
Ethiopia,2021,6,207.6
Ethiopia,2021,6,218.6
Ethiopia,2021,6,179.2
Kenya,2021,6,105.6
Kenya,2021,6,106.8
Kenya,2021,6,103.4
Kenya,2021,6,111.2
Kenya,2021,6,101.7
Kenya,2021,6,107.9
Kenya,2021,6,106.1
Kenya,2021,6,126.7
Kenya,2021,6,106.5
Kenya,2021,6,124.4
Kenya,2021,6,105.1
Kenya,2021,6,105.0
Kenya,2021,6,115.1
Madagascar,2021,6,127.4
Madagascar,2021,6,142.0
Madagascar,2021,6,125.1
Madagascar,2021,6,143.6
Madagascar,2021,6,102.6
Madagascar,2021,6,137.6
Madagascar,2021,6,134.2
Madagascar,2021,6,143.1
Madagascar,2021,6,129.9
Madagascar,2021,6,126.8
Madagascar,2021,6,123.2
Madagascar,2021,6,124.3
Madagascar,2021,6,137.4
Mozambique,2021,6,97.9
Mozambique,2021,6,95.0
Mozambique,2021,6,87.6
Mozambique,2021,6,91.6
Mozambique,2021,6,90.5
Mozambique,2021,6,90.2
Mozambique,2021,6,76.0
Mozambique,2021,6,92.0
Mozambique,2021,6,93.3
Mozambique,2021,6,91.7
Mozambique,2021,6,78.7
Mozambique,2021,6,97.3
Mozambique,2021,6,83.0
Zimbabwe,2021,6,141.6
Zimbabwe,2021,6,123.7
Zimbabwe,2021,6,87.0
Zimbabwe,2021,6,84.7
Zimbabwe,2021,6,105.7
Zimbabwe,2021,6,84.2
Zimbabwe,2021,6,108.9
Zimbabwe,2021,6,75.6
Zimbabwe,2021,6,83.8
Zimbabwe,2021,6,135.1
Zimbabwe,2021,6,80.4
Zimbabwe,2021,6,78.3
Zimbabwe,2021,6,98.4
Zambia,2021,6,347.0
Zambia,2021,6,286.4
Zambia,2021,6,138.7
Zambia,2021,6,249.5
Zambia,2021,6,241.3
Zambia,2021,6,256.2
Zambia,2021,6,330.1
Zambia,2021,6,297.6
Zambia,2021,6,438.8
Zambia,2021,6,351.0
Zambia,2021,6,260.6
Zambia,2021,6,232.8
Zambia,2021,6,254.2
Malawi,2021,6,82.5
Malawi,2021,6,93.4
Malawi,2021,6,93.6
Malawi,2021,6,94.2
Malawi,2021,6,88.5
Malawi,2021,6,99.9
Malawi,2021,6,99.4
Malawi,2021,6,99.0
Malawi,2021,6,95.3
Malawi,2021,6,96.3
Malawi,2021,6,93.9
Malawi,2021,6,97.8
Malawi,2021,6,99.3
Ethiopia,2021,7,155.8
Ethiopia,2021,7,116.1
Ethiopia,2021,7,210.0
Ethiopia,2021,7,251.7
Ethiopia,2021,7,201.4
Ethiopia,2021,7,195.2
Ethiopia,2021,7,210.9
Ethiopia,2021,7,204.1
Ethiopia,2021,7,192.4
Ethiopia,2021,7,199.8
Ethiopia,2021,7,209.1
Ethiopia,2021,7,226.3
Ethiopia,2021,7,180.7
Kenya,2021,7,105.9
Kenya,2021,7,108.6
Kenya,2021,7,103.6
Kenya,2021,7,112.4
Kenya,2021,7,103.9
Kenya,2021,7,107.8
Kenya,2021,7,106.7
Kenya,2021,7,126.0
Kenya,2021,7,106.6
Kenya,2021,7,124.5
Kenya,2021,7,105.3
Kenya,2021,7,105.4
Kenya,2021,7,115.4
Madagascar,2021,7,128.2
Madagascar,2021,7,142.6
Madagascar,2021,7,125.1
Madagascar,2021,7,143.8
Madagascar,2021,7,102.6
Madagascar,2021,7,137.8
Madagascar,2021,7,134.9
Madagascar,2021,7,143.1
Madagascar,2021,7,130.0
Madagascar,2021,7,126.9
Madagascar,2021,7,123.8
Madagascar,2021,7,125.1
Madagascar,2021,7,137.9
Mozambique,2021,7,97.9
Mozambique,2021,7,95.2
Mozambique,2021,7,87.9
Mozambique,2021,7,91.6
Mozambique,2021,7,90.2
Mozambique,2021,7,90.5
Mozambique,2021,7,75.3
Mozambique,2021,7,92.1
Mozambique,2021,7,93.1
Mozambique,2021,7,92.0
Mozambique,2021,7,78.6
Mozambique,2021,7,97.7
Mozambique,2021,7,82.7
Zimbabwe,2021,7,141.7
Zimbabwe,2021,7,124.5
Zimbabwe,2021,7,88.9
Zimbabwe,2021,7,87.6
Zimbabwe,2021,7,108.3
Zimbabwe,2021,7,87.6
Zimbabwe,2021,7,111.1
Zimbabwe,2021,7,79.0
Zimbabwe,2021,7,86.7
Zimbabwe,2021,7,137.9
Zimbabwe,2021,7,84.1
Zimbabwe,2021,7,79.8
Zimbabwe,2021,7,100.9
Zambia,2021,7,347.8
Zambia,2021,7,287.4
Zambia,2021,7,139.0
Zambia,2021,7,251.2
Zambia,2021,7,241.4
Zambia,2021,7,258.7
Zambia,2021,7,331.2
Zambia,2021,7,299.7
Zambia,2021,7,439.6
Zambia,2021,7,352.1
Zambia,2021,7,262.8
Zambia,2021,7,234.9
Zambia,2021,7,255.4
Malawi,2021,7,82.3
Malawi,2021,7,93.7
Malawi,2021,7,94.3
Malawi,2021,7,94.5
Malawi,2021,7,88.5
Malawi,2021,7,99.9
Malawi,2021,7,99.4
Malawi,2021,7,99.1
Malawi,2021,7,95.6
Malawi,2021,7,96.6
Malawi,2021,7,94.5
Malawi,2021,7,98.6
Malawi,2021,7,99.3
Ethiopia,2021,8,155.3
Ethiopia,2021,8,122.3
Ethiopia,2021,8,212.5
Ethiopia,2021,8,264.4
Ethiopia,2021,8,194.1
Ethiopia,2021,8,201.1
Ethiopia,2021,8,219.5
Ethiopia,2021,8,206.4
Ethiopia,2021,8,195.5
Ethiopia,2021,8,199.8
Ethiopia,2021,8,207.3
Ethiopia,2021,8,234.5
Ethiopia,2021,8,185.5
Kenya,2021,8,106.1
Kenya,2021,8,108.9
Kenya,2021,8,104.0
Kenya,2021,8,112.7
Kenya,2021,8,103.9
Kenya,2021,8,107.8
Kenya,2021,8,106.8
Kenya,2021,8,127.1
Kenya,2021,8,106.6
Kenya,2021,8,124.1
Kenya,2021,8,105.4
Kenya,2021,8,105.8
Kenya,2021,8,115.7
Madagascar,2021,8,129.0
Madagascar,2021,8,143.2
Madagascar,2021,8,126.7
Madagascar,2021,8,144.1
Madagascar,2021,8,102.6
Madagascar,2021,8,138.4
Madagascar,2021,8,135.3
Madagascar,2021,8,143.9
Madagascar,2021,8,130.4
Madagascar,2021,8,127.3
Madagascar,2021,8,124.1
Madagascar,2021,8,125.3
Madagascar,2021,8,138.5
Mozambique,2021,8,97.8
Mozambique,2021,8,95.0
Mozambique,2021,8,88.3
Mozambique,2021,8,91.6
Mozambique,2021,8,90.7
Mozambique,2021,8,90.7
Mozambique,2021,8,75.7
Mozambique,2021,8,92.1
Mozambique,2021,8,93.3
Mozambique,2021,8,92.2
Mozambique,2021,8,78.8
Mozambique,2021,8,98.3
Mozambique,2021,8,83.0
Zimbabwe,2021,8,152.5
Zimbabwe,2021,8,124.9
Zimbabwe,2021,8,93.4
Zimbabwe,2021,8,92.5
Zimbabwe,2021,8,111.7
Zimbabwe,2021,8,92.6
Zimbabwe,2021,8,113.9
Zimbabwe,2021,8,84.1
Zimbabwe,2021,8,92.2
Zimbabwe,2021,8,142.2
Zimbabwe,2021,8,88.3
Zimbabwe,2021,8,83.6
Zimbabwe,2021,8,105.1
Zambia,2021,8,351.1
Zambia,2021,8,295.5
Zambia,2021,8,138.8
Zambia,2021,8,255.3
Zambia,2021,8,241.4
Zambia,2021,8,260.8
Zambia,2021,8,332.4
Zambia,2021,8,304.3
Zambia,2021,8,397.6
Zambia,2021,8,355.8
Zambia,2021,8,267.6
Zambia,2021,8,239.3
Zambia,2021,8,261.2
Malawi,2021,8,83.5
Malawi,2021,8,94.1
Malawi,2021,8,95.0
Malawi,2021,8,95.0
Malawi,2021,8,89.4
Malawi,2021,8,99.7
Malawi,2021,8,99.5
Malawi,2021,8,99.2
Malawi,2021,8,96.0
Malawi,2021,8,97.2
Malawi,2021,8,94.8
Malawi,2021,8,99.2
Malawi,2021,8,99.5
Ethiopia,2021,9,183.6
Ethiopia,2021,9,121.3
Ethiopia,2021,9,217.1
Ethiopia,2021,9,274.5
Ethiopia,2021,9,211.9
Ethiopia,2021,9,209.7
Ethiopia,2021,9,223.1
Ethiopia,2021,9,208.3
Ethiopia,2021,9,197.4
Ethiopia,2021,9,216.2
Ethiopia,2021,9,210.5
Ethiopia,2021,9,243.8
Ethiopia,2021,9,201.4
Kenya,2021,9,106.1
Kenya,2021,9,110.0
Kenya,2021,9,104.0
Kenya,2021,9,113.0
Kenya,2021,9,103.9
Kenya,2021,9,108.0
Kenya,2021,9,106.9
Kenya,2021,9,127.2
Kenya,2021,9,106.6
Kenya,2021,9,124.7
Kenya,2021,9,105.5
Kenya,2021,9,105.9
Kenya,2021,9,116.1
Madagascar,2021,9,129.3
Madagascar,2021,9,143.6
Madagascar,2021,9,129.8
Madagascar,2021,9,144.5
Madagascar,2021,9,102.6
Madagascar,2021,9,138.7
Madagascar,2021,9,135.8
Madagascar,2021,9,144.0
Madagascar,2021,9,130.8
Madagascar,2021,9,128.0
Madagascar,2021,9,124.8
Madagascar,2021,9,125.4
Madagascar,2021,9,139.0
Mozambique,2021,9,97.8
Mozambique,2021,9,95.3
Mozambique,2021,9,89.1
Mozambique,2021,9,91.6
Mozambique,2021,9,90.7
Mozambique,2021,9,90.9
Mozambique,2021,9,77.1
Mozambique,2021,9,92.4
Mozambique,2021,9,93.5
Mozambique,2021,9,92.3
Mozambique,2021,9,78.9
Mozambique,2021,9,99.3
Mozambique,2021,9,83.7
Zimbabwe,2021,9,157.9
Zimbabwe,2021,9,125.8
Zimbabwe,2021,9,98.0
Zimbabwe,2021,9,98.5
Zimbabwe,2021,9,117.1
Zimbabwe,2021,9,97.4
Zimbabwe,2021,9,119.2
Zimbabwe,2021,9,89.4
Zimbabwe,2021,9,95.7
Zimbabwe,2021,9,147.4
Zimbabwe,2021,9,92.7
Zimbabwe,2021,9,87.8
Zimbabwe,2021,9,110.1
Zambia,2021,9,348.2
Zambia,2021,9,295.8
Zambia,2021,9,139.3
Zambia,2021,9,255.6
Zambia,2021,9,241.4
Zambia,2021,9,260.9
Zambia,2021,9,330.7
Zambia,2021,9,305.7
Zambia,2021,9,391.5
Zambia,2021,9,355.8
Zambia,2021,9,269.1
Zambia,2021,9,240.8
Zambia,2021,9,265.8
Malawi,2021,9,86.2
Malawi,2021,9,95.0
Malawi,2021,9,95.7
Malawi,2021,9,95.2
Malawi,2021,9,91.0
Malawi,2021,9,99.9
Malawi,2021,9,100.0
Malawi,2021,9,99.2
Malawi,2021,9,96.1
Malawi,2021,9,97.7
Malawi,2021,9,95.3
Malawi,2021,9,99.3
Malawi,2021,9,99.7
Ethiopia,2021,10,180.6
Ethiopia,2021,10,121.7
Ethiopia,2021,10,220.5
